Date,Open,Day Low,Day High,Close,Volume
12/24/2012,10.51,10.51,10.51,10.51,0
12/21/2012,10.54,10.54,10.54,10.54,0
12/20/2012,11.98,11.98,11.98,11.98,0
12/19/2012,11.9,11.9,11.9,11.9,0
12/18/2012,11.9,11.9,11.9,11.9,0
12/17/2012,11.75,11.75,11.75,11.75,0
12/14/2012,11.59,11.59,11.59,11.59,0
12/13/2012,11.61,11.61,11.61,11.61,0
12/12/2012,11.68,11.68,11.68,11.68,0
12/11/2012,11.74,11.74,11.74,11.74,0
12/10/2012,11.66,11.66,11.66,11.66,0
12/7/2012,11.61,11.61,11.61,11.61,0
12/6/2012,11.6,11.6,11.6,11.6,0
12/5/2012,11.59,11.59,11.59,11.59,0
12/4/2012,11.64,11.64,11.64,11.64,0
12/3/2012,11.65,11.65,11.65,11.65,0
11/30/2012,11.67,11.67,11.67,11.67,0
11/29/2012,11.69,11.69,11.69,11.69,0
11/28/2012,11.54,11.54,11.54,11.54,0
11/27/2012,11.47,11.47,11.47,11.47,0
11/26/2012,11.48,11.48,11.48,11.48,0
11/23/2012,11.44,11.44,11.44,11.44,0
11/21/2012,11.3,11.3,11.3,11.3,0
11/20/2012,11.23,11.23,11.23,11.23,0
11/19/2012,11.21,11.21,11.21,11.21,0
11/16/2012,10.96,10.96,10.96,10.96,0
11/15/2012,10.84,10.84,10.84,10.84,0
11/14/2012,10.9,10.9,10.9,10.9,0
11/13/2012,11.16,11.16,11.16,11.16,0
11/12/2012,11.21,11.21,11.21,11.21,0
11/9/2012,11.23,11.23,11.23,11.23,0
11/8/2012,11.23,11.23,11.23,11.23,0
11/7/2012,11.39,11.39,11.39,11.39,0
11/6/2012,11.7,11.7,11.7,11.7,0
11/5/2012,11.58,11.58,11.58,11.58,0
11/2/2012,11.49,11.49,11.49,11.49,0
11/1/2012,11.71,11.71,11.71,11.71,0
10/31/2012,11.57,11.57,11.57,11.57,0
10/26/2012,11.52,11.52,11.52,11.52,0
10/25/2012,11.55,11.55,11.55,11.55,0
10/24/2012,11.55,11.55,11.55,11.55,0
10/23/2012,11.57,11.57,11.57,11.57,0
10/22/2012,11.63,11.63,11.63,11.63,0
10/19/2012,11.65,11.65,11.65,11.65,0
10/18/2012,11.92,11.92,11.92,11.92,0
10/17/2012,11.98,11.98,11.98,11.98,0
10/16/2012,11.9,11.9,11.9,11.9,0
10/15/2012,11.81,11.81,11.81,11.81,0
10/12/2012,11.7,11.7,11.7,11.7,0
10/11/2012,11.79,11.79,11.79,11.79,0
10/10/2012,11.75,11.75,11.75,11.75,0
10/9/2012,11.77,11.77,11.77,11.77,0
10/8/2012,11.96,11.96,11.96,11.96,0
10/5/2012,12.05,12.05,12.05,12.05,0
